"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 29 23:34:13 GMT 2024","Sun Dec 29 23:34:13 GMT 2024","2","","de.lenneflow.workflowservice.controller.WorkflowStepControllerTest","","de.lenneflow.workflowservice.controller.WorkflowStepControllerTest","","getStepByNameAndWorkflowId_shouldReturnWorkflowStep()",""
"passed","Sun Dec 29 23:34:23 GMT 2024","Sun Dec 29 23:34:23 GMT 2024","3","","de.lenneflow.workerservice.controller.WorkerControllerTest","","de.lenneflow.workerservice.controller.WorkerControllerTest","","updateWorker_shouldThrowExceptionWhenClusterNotFound()",""
"passed","Sun Dec 29 23:34:18 GMT 2024","Sun Dec 29 23:34:18 GMT 2024","1","","de.lenneflow.orchestrationservice.repository.WorkflowStepInstanceRepositoryTest","","de.lenneflow.orchestrationservice.repository.WorkflowStepInstanceRepositoryTest","","findByWorkflowInstanceUid_returnsEmptyList_whenWorkflowInstanceUidDoesNotExist()",""
"passed","Sun Dec 29 23:34:19 GMT 2024","Sun Dec 29 23:34:19 GMT 2024","10","","de.lenneflow.orchestrationservice.utils.ValidatorTest","","de.lenneflow.orchestrationservice.utils.ValidatorTest","","validateJsonData_invalidJsonData_throwsPayloadNotValidException()",""
"passed","Sun Dec 29 23:34:16 GMT 2024","Sun Dec 29 23:34:16 GMT 2024","5","","de.lenneflow.workflowservice.repository.WorkflowRepositoryTest","","de.lenneflow.workflowservice.repository.WorkflowRepositoryTest","","findByStatusListenerEnabled_shouldReturnWorkflows()",""
"passed","Sun Dec 29 23:34:23 GMT 2024","Sun Dec 29 23:34:23 GMT 2024","0","","de.lenneflow.workerservice.util.ObjectMapperTest","","de.lenneflow.workerservice.util.ObjectMapperTest","","mapToKubernetesCluster_shouldMapUnmanagedClusterDTOToKubernetesCluster()",""
"passed","Sun Dec 29 23:34:13 GMT 2024","Sun Dec 29 23:34:13 GMT 2024","15","","de.lenneflow.workflowservice.controller.WorkflowStepControllerTest","","de.lenneflow.workflowservice.controller.WorkflowStepControllerTest","","updateSwitchWorkflowStep_shouldUpdateAndReturnWorkflowStep()",""
"passed","Sun Dec 29 23:34:13 GMT 2024","Sun Dec 29 23:34:13 GMT 2024","23","","de.lenneflow.workflowservice.controller.WorkflowStepControllerTest","","de.lenneflow.workflowservice.controller.WorkflowStepControllerTest","","getWorkflowStepsByWorkflowID_shouldReturnWorkflowSteps()",""
"passed","Sun Dec 29 23:34:16 GMT 2024","Sun Dec 29 23:34:16 GMT 2024","13","","de.lenneflow.orchestrationservice.feignclients.WorkflowServiceClientTest","","de.lenneflow.orchestrationservice.feignclients.WorkflowServiceClientTest","","getWorkflowById_shouldReturnWorkflow()",""
"passed","Sun Dec 29 23:34:18 GMT 2024","Sun Dec 29 23:34:18 GMT 2024","135","","de.lenneflow.orchestrationservice.helpercomponents.WorkflowRunnerTest","","de.lenneflow.orchestrationservice.helpercomponents.WorkflowRunnerTest","","processFunctionDtoFromQueue_shouldProcessFunction()",""
"passed","Sun Dec 29 23:34:23 GMT 2024","Sun Dec 29 23:34:23 GMT 2024","0","","de.lenneflow.workerservice.repository.CloudCredentialRepositoryTest","","de.lenneflow.workerservice.repository.CloudCredentialRepositoryTest","","findByName_shouldReturnCloudCredentialWhenNameExists()",""
"passed","Sun Dec 29 23:34:16 GMT 2024","Sun Dec 29 23:34:16 GMT 2024","9","","de.lenneflow.orchestrationservice.helpercomponents.InstanceControllerTest","","de.lenneflow.orchestrationservice.helpercomponents.InstanceControllerTest","","getNextWorkflowStepInstance_returnsNextStepInstance()",""
"passed","Sun Dec 29 23:34:16 GMT 2024","Sun Dec 29 23:34:16 GMT 2024","11","","de.lenneflow.orchestrationservice.helpercomponents.QueueControllerTest","","de.lenneflow.orchestrationservice.helpercomponents.QueueControllerTest","","addFunctionDtoToQueue_sendsQueueElement()",""
"passed","Sun Dec 29 23:34:16 GMT 2024","Sun Dec 29 23:34:16 GMT 2024","3","","de.lenneflow.callbackservice.util.ValidatorTest","","de.lenneflow.callbackservice.util.ValidatorTest","","validate_shouldThrowExceptionWhenPayloadIsNull()",""
"passed","Sun Dec 29 23:34:18 GMT 2024","Sun Dec 29 23:34:18 GMT 2024","1","","de.lenneflow.orchestrationservice.utils.ExpressionEvaluatorTests","","de.lenneflow.orchestrationservice.utils.ExpressionEvaluatorTests","","readDataFromPath_withInvalidStep_throwsInternalServiceException()",""
"passed","Sun Dec 29 23:34:18 GMT 2024","Sun Dec 29 23:34:18 GMT 2024","12","","de.lenneflow.workerservice.component.CloudClusterControllerTest","","de.lenneflow.workerservice.component.CloudClusterControllerTest","","getConnectionToken_shouldReturnAccessToken()",""
"passed","Sun Dec 29 23:34:16 GMT 2024","Sun Dec 29 23:34:16 GMT 2024","1","","de.lenneflow.workflowservice.util.ObjectMapperTest","","de.lenneflow.workflowservice.util.ObjectMapperTest","","mapToWorkflowStep_shouldMapSimpleWorkflowStepToWorkflowStep()",""
"passed","Sun Dec 29 23:34:18 GMT 2024","Sun Dec 29 23:34:18 GMT 2024","10","","de.lenneflow.workerservice.component.CloudClusterControllerTest","","de.lenneflow.workerservice.component.CloudClusterControllerTest","","getCluster_shouldReturnKubernetesCluster()",""
"passed","Sun Dec 29 23:34:16 GMT 2024","Sun Dec 29 23:34:16 GMT 2024","15","","de.lenneflow.orchestrationservice.helpercomponents.QueueControllerTest","","de.lenneflow.orchestrationservice.helpercomponents.QueueControllerTest","","publishRunStateChange_logsErrorOnException()",""
"passed","Sun Dec 29 23:34:15 GMT 2024","Sun Dec 29 23:34:15 GMT 2024","9","","de.lenneflow.functionservice.util.YamlEditorTest","","de.lenneflow.functionservice.util.YamlEditorTest","","addPathToKubernetesIngressResource_shouldAddPathToIngress()",""
"passed","Sun Dec 29 23:34:23 GMT 2024","Sun Dec 29 23:34:23 GMT 2024","2","","de.lenneflow.workerservice.controller.WorkerControllerTest","","de.lenneflow.workerservice.controller.WorkerControllerTest","","deleteWorker_shouldThrowExceptionWhenClusterNotFound()",""
"passed","Sun Dec 29 23:34:23 GMT 2024","Sun Dec 29 23:34:23 GMT 2024","1","","de.lenneflow.workerservice.util.ValidatorTest","","de.lenneflow.workerservice.util.ValidatorTest","","validateManagedClusterDTO_shouldThrowExceptionWhenCloudCredentialUidIsInvalid()",""
"passed","Sun Dec 29 23:34:19 GMT 2024","Sun Dec 29 23:34:19 GMT 2024","1","","de.lenneflow.orchestrationservice.utils.ValidatorTest","","de.lenneflow.orchestrationservice.utils.ValidatorTest","","validate_emptyName_throwsPayloadNotValidException()",""
"passed","Sun Dec 29 23:34:21 GMT 2024","Sun Dec 29 23:34:21 GMT 2024","1","","de.lenneflow.accountservice.util.ValidatorTest","","de.lenneflow.accountservice.util.ValidatorTest","","validateThrowsExceptionWhenPasswordIsEmpty()",""
"passed","Sun Dec 29 23:34:16 GMT 2024","Sun Dec 29 23:34:16 GMT 2024","1","","de.lenneflow.workflowservice.repository.WorkflowStepRepositoryTest","","de.lenneflow.workflowservice.repository.WorkflowStepRepositoryTest","","findByWorkflowName_shouldReturnWorkflowSteps()",""
"passed","Sun Dec 29 23:34:18 GMT 2024","Sun Dec 29 23:34:18 GMT 2024","2","","de.lenneflow.orchestrationservice.repository.WorkflowInstanceRepositoryTest","","de.lenneflow.orchestrationservice.repository.WorkflowInstanceRepositoryTest","","findByUid_returnsNull_whenUidDoesNotExist()",""
"passed","Sun Dec 29 23:34:23 GMT 2024","Sun Dec 29 23:34:23 GMT 2024","2","","de.lenneflow.workerservice.repository.CloudCredentialRepositoryTest","","de.lenneflow.workerservice.repository.CloudCredentialRepositoryTest","","delete_shouldRemoveCloudCredential()",""
"passed","Sun Dec 29 23:34:09 GMT 2024","Sun Dec 29 23:34:09 GMT 2024","25","","de.lenneflow.orchestrationservice.controller.OrchestrationControllerTest","","de.lenneflow.orchestrationservice.controller.OrchestrationControllerTest","","executionList_shouldReturnExecutionList()",""
"passed","Sun Dec 29 23:34:23 GMT 2024","Sun Dec 29 23:34:23 GMT 2024","1","","de.lenneflow.workerservice.repository.KubernetesClusterRepositoryTest","","de.lenneflow.workerservice.repository.KubernetesClusterRepositoryTest","","findByClusterNameAndCloudProviderAndRegion_shouldReturnNullWhenNotExists()",""
"passed","Sun Dec 29 23:34:18 GMT 2024","Sun Dec 29 23:34:18 GMT 2024","13","","de.lenneflow.orchestrationservice.helpercomponents.WorkflowRunnerTest","","de.lenneflow.orchestrationservice.helpercomponents.WorkflowRunnerTest","","startWorkflow_shouldThrowExceptionWhenNoStartStep()",""
"passed","Sun Dec 29 23:34:13 GMT 2024","Sun Dec 29 23:34:13 GMT 2024","6","","de.lenneflow.functionservice.repository.FunctionRepositoryTest","","de.lenneflow.functionservice.repository.FunctionRepositoryTest","","findByName_shouldReturnFunctionWhenNameExists()",""
"passed","Sun Dec 29 23:34:18 GMT 2024","Sun Dec 29 23:34:18 GMT 2024","1","","de.lenneflow.orchestrationservice.utils.UtilTest","","de.lenneflow.orchestrationservice.utils.UtilTest","","deserializeQueueElement_throwsIOExceptionForInvalidData()",""
"passed","Sun Dec 29 23:34:21 GMT 2024","Sun Dec 29 23:34:21 GMT 2024","10","","de.lenneflow.accountservice.util.ObjectMapperTest","","de.lenneflow.accountservice.util.ObjectMapperTest","","mapToUser_returnsUserWithCorrectFields_whenUserDtoIsValid()",""
"passed","Sun Dec 29 23:34:08 GMT 2024","Sun Dec 29 23:34:08 GMT 2024","100","","de.lenneflow.workflowservice.controller.PingControllerTest","","de.lenneflow.workflowservice.controller.PingControllerTest","","checkService_shouldReturnWelcomeMessage()",""
"passed","Sun Dec 29 23:34:23 GMT 2024","Sun Dec 29 23:34:23 GMT 2024","1","","de.lenneflow.workerservice.repository.AccessTokenRepositoryTest","","de.lenneflow.workerservice.repository.AccessTokenRepositoryTest","","findByUid_shouldReturnAccessTokenWhenUidExists()",""
"passed","Sun Dec 29 23:34:08 GMT 2024","Sun Dec 29 23:34:08 GMT 2024","19","","de.lenneflow.workflowservice.controller.WorkflowControllerTest","","de.lenneflow.workflowservice.controller.WorkflowControllerTest","","addNewWorkflow_shouldCreateAndReturnWorkflow()",""
"passed","Sun Dec 29 23:34:16 GMT 2024","Sun Dec 29 23:34:16 GMT 2024","11","","de.lenneflow.orchestrationservice.helpercomponents.InstanceControllerTest","","de.lenneflow.orchestrationservice.helpercomponents.InstanceControllerTest","","getStartStep_returnsFirstStepInstance()",""
"passed","Sun Dec 29 23:34:15 GMT 2024","Sun Dec 29 23:34:15 GMT 2024","136","","de.lenneflow.functionservice.util.YamlEditorTest","","de.lenneflow.functionservice.util.YamlEditorTest","","createKubernetesDeploymentResource_shouldCreateDeploymentWithCorrectValues()",""
"passed","Sun Dec 29 23:34:16 GMT 2024","Sun Dec 29 23:34:16 GMT 2024","14","","de.lenneflow.workflowservice.util.ValidatorTest","","de.lenneflow.workflowservice.util.ValidatorTest","","validateWorkflowStep_shouldThrowExceptionWhenDoWhileStepHasNoStopCondition()",""
"passed","Sun Dec 29 23:34:19 GMT 2024","Sun Dec 29 23:34:19 GMT 2024","11","","de.lenneflow.orchestrationservice.utils.ValidatorTest","","de.lenneflow.orchestrationservice.utils.ValidatorTest","","validate_nullName_throwsPayloadNotValidException()",""
"passed","Sun Dec 29 23:34:09 GMT 2024","Sun Dec 29 23:34:09 GMT 2024","43","","de.lenneflow.orchestrationservice.controller.OrchestrationControllerTest","","de.lenneflow.orchestrationservice.controller.OrchestrationControllerTest","","startWorkflowPost_shouldStartWorkflow()",""
"passed","Sun Dec 29 23:34:15 GMT 2024","Sun Dec 29 23:34:15 GMT 2024","15","","de.lenneflow.functionservice.util.YamlEditorTest","","de.lenneflow.functionservice.util.YamlEditorTest","","createKubernetesServiceAccountResource_shouldCreateServiceAccountWithCorrectValues()",""
"passed","Sun Dec 29 23:34:16 GMT 2024","Sun Dec 29 23:34:16 GMT 2024","1","","de.lenneflow.workflowservice.repository.WorkflowStepRepositoryTest","","de.lenneflow.workflowservice.repository.WorkflowStepRepositoryTest","","findByWorkflowUid_shouldReturnWorkflowSteps()",""
"passed","Sun Dec 29 23:34:16 GMT 2024","Sun Dec 29 23:34:16 GMT 2024","4","","de.lenneflow.workflowservice.repository.WorkflowRepositoryTest","","de.lenneflow.workflowservice.repository.WorkflowRepositoryTest","","findByName_shouldReturnWorkflow()",""
"passed","Sun Dec 29 23:34:18 GMT 2024","Sun Dec 29 23:34:18 GMT 2024","1","","de.lenneflow.orchestrationservice.repository.WorkflowStepInstanceRepositoryTest","","de.lenneflow.orchestrationservice.repository.WorkflowStepInstanceRepositoryTest","","findByNameAndWorkflowInstanceUid_returnsWorkflowStepInstance_whenNameAndWorkflowInstanceUidExist()",""
"passed","Sun Dec 29 23:34:08 GMT 2024","Sun Dec 29 23:34:12 GMT 2024","4501","","de.lenneflow.functionservice.controller.FunctionControllerTest","","de.lenneflow.functionservice.controller.FunctionControllerTest","","updateFunction_shouldThrowExceptionWhenFunctionNotFound()",""
"passed","Sun Dec 29 23:34:08 GMT 2024","Sun Dec 29 23:34:12 GMT 2024","4309","","de.lenneflow.workflowservice.controller.WorkflowControllerTest","","de.lenneflow.workflowservice.controller.WorkflowControllerTest","","getJsonSchemaList_shouldReturnJsonSchemaList()",""
"passed","Sun Dec 29 23:34:14 GMT 2024","Sun Dec 29 23:34:14 GMT 2024","5","","de.lenneflow.functionservice.util.ValidatorTest","","de.lenneflow.functionservice.util.ValidatorTest","","validateFunctionDTO_shouldThrowExceptionWhenCpuRequestIsInvalid()",""
"passed","Sun Dec 29 23:34:23 GMT 2024","Sun Dec 29 23:34:23 GMT 2024","1","","de.lenneflow.workerservice.util.ValidatorTest","","de.lenneflow.workerservice.util.ValidatorTest","","validateUnmanagedClusterDTO_shouldThrowExceptionWhenClusterNameIsNull()",""
"passed","Sun Dec 29 23:34:09 GMT 2024","Sun Dec 29 23:34:09 GMT 2024","17","","de.lenneflow.orchestrationservice.controller.OrchestrationControllerTest","","de.lenneflow.orchestrationservice.controller.OrchestrationControllerTest","","getGlobalInputData_shouldReturnGlobalInputData()",""
"passed","Sun Dec 29 23:34:23 GMT 2024","Sun Dec 29 23:34:23 GMT 2024","1","","de.lenneflow.workerservice.util.ObjectMapperTest","","de.lenneflow.workerservice.util.ObjectMapperTest","","mapToKubernetesCluster_shouldMapManagedClusterDTOToKubernetesCluster()",""
