"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 30 01:52:21 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","2856","","de.lenneflow.callbackservice.controller.CallBackControllerTest","","de.lenneflow.callbackservice.controller.CallBackControllerTest","","workerCallBack_shouldHandleNullPayload()",""
"passed","Mon Dec 30 01:52:29 GMT 2024","Mon Dec 30 01:52:29 GMT 2024","1","","de.lenneflow.functionservice.util.ValidatorTest","","de.lenneflow.functionservice.util.ValidatorTest","","validateFunction_shouldThrowExceptionWhenOutputSchemaIsNull()",""
"passed","Mon Dec 30 01:52:31 GMT 2024","Mon Dec 30 01:52:31 GMT 2024","26","","de.lenneflow.workerservice.util.UtilTest","","de.lenneflow.workerservice.util.UtilTest","","executeSSHCommand_shouldThrowExceptionForInvalidHost()",""
"passed","Mon Dec 30 01:52:21 GMT 2024","Mon Dec 30 01:52:21 GMT 2024","9","","de.lenneflow.workflowservice.controller.WorkflowStepControllerTest","","de.lenneflow.workflowservice.controller.WorkflowStepControllerTest","","getStepByNameAndWorkflowId_shouldReturnWorkflowStep()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","10","","de.lenneflow.workflowservice.util.ValidatorTest","","de.lenneflow.workflowservice.util.ValidatorTest","","validateWorkflowStep_shouldThrowExceptionWhenNameIsNull()",""
"passed","Mon Dec 30 01:52:25 GMT 2024","Mon Dec 30 01:52:25 GMT 2024","3","","de.lenneflow.workerservice.component.CloudClusterControllerTest","","de.lenneflow.workerservice.component.CloudClusterControllerTest","","updateNodeGroup_shouldReturnHttpStatusOk()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","2","","de.lenneflow.workflowservice.repository.WorkflowRepositoryTest","","de.lenneflow.workflowservice.repository.WorkflowRepositoryTest","","findByUid_shouldReturnWorkflow()",""
"passed","Mon Dec 30 01:52:15 GMT 2024","Mon Dec 30 01:52:15 GMT 2024","20","","de.lenneflow.orchestrationservice.controller.OrchestrationControllerTest","","de.lenneflow.orchestrationservice.controller.OrchestrationControllerTest","","updateGlobalInputData_shouldThrowExceptionWhenInputDataNotFound()",""
"passed","Mon Dec 30 01:52:31 GMT 2024","Mon Dec 30 01:52:31 GMT 2024","1","","de.lenneflow.workerservice.repository.AccessTokenRepositoryTest","","de.lenneflow.workerservice.repository.AccessTokenRepositoryTest","","findById_shouldReturnEmptyWhenIdDoesNotExist()",""
"passed","Mon Dec 30 01:52:22 GMT 2024","Mon Dec 30 01:52:22 GMT 2024","9","","de.lenneflow.orchestrationservice.helpercomponents.InstanceControllerTest","","de.lenneflow.orchestrationservice.helpercomponents.InstanceControllerTest","","updateRunStatus_updatesWorkflowInstanceStatus()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","16","","de.lenneflow.workflowservice.util.ValidatorTest","","de.lenneflow.workflowservice.util.ValidatorTest","","validateWorkflowStep_shouldThrowExceptionWhenWorkflowUidIsNull()",""
"passed","Mon Dec 30 01:52:27 GMT 2024","Mon Dec 30 01:52:27 GMT 2024","10","","de.lenneflow.functionservice.controller.FunctionControllerTest","","de.lenneflow.functionservice.controller.FunctionControllerTest","","deleteFunction_shouldDeleteFunctionWhenIdExists()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","1","","de.lenneflow.workflowservice.util.ObjectMapperTest","","de.lenneflow.workflowservice.util.ObjectMapperTest","","mapToWorkflowStep_shouldHandleNullSubWorkflowStep()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","3","","de.lenneflow.workflowservice.repository.WorkflowStepRepositoryTest","","de.lenneflow.workflowservice.repository.WorkflowStepRepositoryTest","","findByWorkflowName_shouldReturnWorkflowSteps()",""
"passed","Mon Dec 30 01:52:25 GMT 2024","Mon Dec 30 01:52:25 GMT 2024","3","","de.lenneflow.orchestrationservice.utils.ExpressionEvaluatorTests","","de.lenneflow.orchestrationservice.utils.ExpressionEvaluatorTests","","evaluateDoWhileCondition_withValidExpression_returnsBoolean()",""
"passed","Mon Dec 30 01:52:16 GMT 2024","Mon Dec 30 01:52:16 GMT 2024","44","","de.lenneflow.accountservice.controller.AccountControllerTests","","de.lenneflow.accountservice.controller.AccountControllerTests","","login_throwsException_whenCredentialsAreInvalid()",""
"passed","Mon Dec 30 01:52:31 GMT 2024","Mon Dec 30 01:52:31 GMT 2024","1","","de.lenneflow.workerservice.repository.KubernetesClusterRepositoryTest","","de.lenneflow.workerservice.repository.KubernetesClusterRepositoryTest","","findBySupportedFunctionTypesContaining_shouldReturnEmptyListWhenFunctionTypeDoesNotExist()",""
"passed","Mon Dec 30 01:52:25 GMT 2024","Mon Dec 30 01:52:25 GMT 2024","25","","de.lenneflow.orchestrationservice.utils.ValidatorTest","","de.lenneflow.orchestrationservice.utils.ValidatorTest","","validateJsonData_validData_noExceptionThrown()",""
"passed","Mon Dec 30 01:52:25 GMT 2024","Mon Dec 30 01:52:25 GMT 2024","1","","de.lenneflow.orchestrationservice.utils.ValidatorTest","","de.lenneflow.orchestrationservice.utils.ValidatorTest","","validate_nullName_throwsPayloadNotValidException()",""
"passed","Mon Dec 30 01:52:20 GMT 2024","Mon Dec 30 01:52:20 GMT 2024","2","","de.lenneflow.accountservice.util.ValidatorTest","","de.lenneflow.accountservice.util.ValidatorTest","","validateSucceedsWhenAllFieldsAreValid()",""
"passed","Mon Dec 30 01:52:21 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","2029","","de.lenneflow.workflowservice.repository.JsonSchemaRepositoryTest","","de.lenneflow.workflowservice.repository.JsonSchemaRepositoryTest","","findAll_shouldReturnAllJsonSchemas()",""
"passed","Mon Dec 30 01:52:29 GMT 2024","Mon Dec 30 01:52:29 GMT 2024","1","","de.lenneflow.functionservice.util.ValidatorTest","","de.lenneflow.functionservice.util.ValidatorTest","","validateFunctionDTO_shouldThrowExceptionWhenNameIsNotLowercase()",""
"passed","Mon Dec 30 01:52:16 GMT 2024","Mon Dec 30 01:52:16 GMT 2024","16","","de.lenneflow.workflowservice.controller.WorkflowControllerTest","","de.lenneflow.workflowservice.controller.WorkflowControllerTest","","getWorkflow_shouldReturnWorkflow()",""
"passed","Mon Dec 30 01:52:24 GMT 2024","Mon Dec 30 01:52:24 GMT 2024","1","","de.lenneflow.orchestrationservice.repository.WorkflowStepInstanceRepositoryTest","","de.lenneflow.orchestrationservice.repository.WorkflowStepInstanceRepositoryTest","","findByWorkflowInstanceUid_returnsListOfWorkflowStepInstances_whenWorkflowInstanceUidExists()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","9","","de.lenneflow.workflowservice.util.ValidatorTest","","de.lenneflow.workflowservice.util.ValidatorTest","","validateWorkflowStep_shouldThrowExceptionWhenDoWhileStepHasNoStopCondition()",""
"passed","Mon Dec 30 01:52:25 GMT 2024","Mon Dec 30 01:52:25 GMT 2024","1","","de.lenneflow.orchestrationservice.utils.ObjectMapperTest","","de.lenneflow.orchestrationservice.utils.ObjectMapperTest","","mapFunctionQueueElement_handlesNullFunctionType()",""
"passed","Mon Dec 30 01:52:21 GMT 2024","Mon Dec 30 01:52:21 GMT 2024","5","","de.lenneflow.workflowservice.controller.WorkflowStepControllerTest","","de.lenneflow.workflowservice.controller.WorkflowStepControllerTest","","addSwitchWorkflowStep_shouldCreateAndReturnWorkflowStep()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","1","","de.lenneflow.workflowservice.util.ObjectMapperTest","","de.lenneflow.workflowservice.util.ObjectMapperTest","","mapToWorkflowStep_shouldMapSwitchWorkflowStepWithNullFields()",""
"passed","Mon Dec 30 01:52:21 GMT 2024","Mon Dec 30 01:52:21 GMT 2024","76","","de.lenneflow.orchestrationservice.controller.PingControllerTest","","de.lenneflow.orchestrationservice.controller.PingControllerTest","","checkFeign_shouldHandleNullResponse()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","1","","de.lenneflow.workflowservice.repository.WorkflowStepRepositoryTest","","de.lenneflow.workflowservice.repository.WorkflowStepRepositoryTest","","findByWorkflowUid_shouldReturnWorkflowSteps()",""
"passed","Mon Dec 30 01:52:22 GMT 2024","Mon Dec 30 01:52:22 GMT 2024","3","","de.lenneflow.orchestrationservice.helpercomponents.InstanceControllerTest","","de.lenneflow.orchestrationservice.helpercomponents.InstanceControllerTest","","getStartStep_throwsException_whenFirstStepNotFound()",""
"passed","Mon Dec 30 01:52:29 GMT 2024","Mon Dec 30 01:52:29 GMT 2024","4","","de.lenneflow.functionservice.repository.FunctionRepositoryTest","","de.lenneflow.functionservice.repository.FunctionRepositoryTest","","findByUid_shouldReturnFunctionWhenUidExists()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","9","","de.lenneflow.workflowservice.util.ValidatorTest","","de.lenneflow.workflowservice.util.ValidatorTest","","validateWorkflowStep_shouldThrowExceptionWhenSubWorkflowStepHasNoSubWorkflowUid()",""
"passed","Mon Dec 30 01:52:24 GMT 2024","Mon Dec 30 01:52:24 GMT 2024","4","","de.lenneflow.orchestrationservice.repository.WorkflowStepInstanceRepositoryTest","","de.lenneflow.orchestrationservice.repository.WorkflowStepInstanceRepositoryTest","","findByUid_returnsWorkflowStepInstance_whenUidExists()",""
"passed","Mon Dec 30 01:52:31 GMT 2024","Mon Dec 30 01:52:31 GMT 2024","1","","de.lenneflow.workerservice.repository.CloudCredentialRepositoryTest","","de.lenneflow.workerservice.repository.CloudCredentialRepositoryTest","","findById_shouldReturnCloudCredentialWhenIdExists()",""
"passed","Mon Dec 30 01:52:24 GMT 2024","Mon Dec 30 01:52:24 GMT 2024","2","","de.lenneflow.orchestrationservice.repository.WorkflowInstanceRepositoryTest","","de.lenneflow.orchestrationservice.repository.WorkflowInstanceRepositoryTest","","findByUid_returnsNull_whenUidDoesNotExist()",""
"passed","Mon Dec 30 01:52:16 GMT 2024","Mon Dec 30 01:52:16 GMT 2024","39","","de.lenneflow.workflowservice.controller.WorkflowControllerTest","","de.lenneflow.workflowservice.controller.WorkflowControllerTest","","getWorkflow_shouldReturnNullWhenNotFound()",""
"passed","Mon Dec 30 01:52:31 GMT 2024","Mon Dec 30 01:52:31 GMT 2024","1","","de.lenneflow.workerservice.util.ValidatorTest","","de.lenneflow.workerservice.util.ValidatorTest","","validateKubernetesCluster_shouldThrowExceptionWhenUidIsNull()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","2","","de.lenneflow.workflowservice.util.ObjectMapperTest","","de.lenneflow.workflowservice.util.ObjectMapperTest","","mapToJsonSchema_shouldMapJsonSchemaDTOToJsonSchema()",""
"passed","Mon Dec 30 01:52:29 GMT 2024","Mon Dec 30 01:52:29 GMT 2024","2","","de.lenneflow.functionservice.repository.FunctionRepositoryTest","","de.lenneflow.functionservice.repository.FunctionRepositoryTest","","findByType_shouldReturnEmptyListWhenTypeDoesNotExist()",""
"passed","Mon Dec 30 01:52:31 GMT 2024","Mon Dec 30 01:52:31 GMT 2024","1","","de.lenneflow.workerservice.util.ObjectMapperTest","","de.lenneflow.workerservice.util.ObjectMapperTest","","mapToKubernetesCluster_shouldMapUnmanagedClusterDTOToKubernetesCluster()",""
"passed","Mon Dec 30 01:52:16 GMT 2024","Mon Dec 30 01:52:16 GMT 2024","5","","de.lenneflow.workflowservice.controller.WorkflowControllerTest","","de.lenneflow.workflowservice.controller.WorkflowControllerTest","","getWorkflowByName_shouldReturnNullWhenNotFound()",""
"passed","Mon Dec 30 01:52:31 GMT 2024","Mon Dec 30 01:52:31 GMT 2024","3","","de.lenneflow.workerservice.controller.WorkerControllerTest","","de.lenneflow.workerservice.controller.WorkerControllerTest","","getLocalApiToken_shouldReturnToken()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","9","","de.lenneflow.orchestrationservice.helpercomponents.QueueControllerTest","","de.lenneflow.orchestrationservice.helpercomponents.QueueControllerTest","","addElementToResultQueue_sendsResultQueueElement()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:24 GMT 2024","1029","","de.lenneflow.workflowservice.util.ValidatorTest","","de.lenneflow.workflowservice.util.ValidatorTest","","validateJsonSchema_shouldThrowExceptionWhenSchemaIsInvalid()",""
"passed","Mon Dec 30 01:52:24 GMT 2024","Mon Dec 30 01:52:24 GMT 2024","12","","de.lenneflow.orchestrationservice.helpercomponents.WorkflowRunnerTest","","de.lenneflow.orchestrationservice.helpercomponents.WorkflowRunnerTest","","stopWorkflow_shouldStopWorkflow()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","1","","de.lenneflow.workflowservice.util.ObjectMapperTest","","de.lenneflow.workflowservice.util.ObjectMapperTest","","mapToWorkflowStep_shouldHandleNullSimpleWorkflowStep()",""
"passed","Mon Dec 30 01:52:20 GMT 2024","Mon Dec 30 01:52:20 GMT 2024","12","","de.lenneflow.accountservice.util.ObjectMapperTest","","de.lenneflow.accountservice.util.ObjectMapperTest","","mapToUser_returnsUserWithNullFields_whenUserDtoFieldsAreNull()",""
"passed","Mon Dec 30 01:52:31 GMT 2024","Mon Dec 30 01:52:31 GMT 2024","3","","de.lenneflow.workerservice.controller.WorkerControllerTest","","de.lenneflow.workerservice.controller.WorkerControllerTest","","getWorker_shouldThrowExceptionWhenClusterNotFound()",""
"passed","Mon Dec 30 01:52:24 GMT 2024","Mon Dec 30 01:52:24 GMT 2024","22","","de.lenneflow.orchestrationservice.helpercomponents.WorkflowRunnerTest","","de.lenneflow.orchestrationservice.helpercomponents.WorkflowRunnerTest","","processResultFromQueue_shouldTerminateWorkflowRun()",""
"passed","Mon Dec 30 01:52:25 GMT 2024","Mon Dec 30 01:52:25 GMT 2024","3","","de.lenneflow.orchestrationservice.utils.UtilTest","","de.lenneflow.orchestrationservice.utils.UtilTest","","deserializeResultQueueElement_returnsResultQueueElement()",""
"passed","Mon Dec 30 01:52:24 GMT 2024","Mon Dec 30 01:52:24 GMT 2024","14","","de.lenneflow.orchestrationservice.repository.GlobalInputDataRepositoryTest","","de.lenneflow.orchestrationservice.repository.GlobalInputDataRepositoryTest","","findByUid_returnsNull_whenUidDoesNotExist()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:24 GMT 2024","1110","","de.lenneflow.orchestrationservice.helpercomponents.QueueControllerTest","","de.lenneflow.orchestrationservice.helpercomponents.QueueControllerTest","","addElementToResultQueue_logsErrorOnException()",""
"passed","Mon Dec 30 01:52:24 GMT 2024","Mon Dec 30 01:52:24 GMT 2024","48","","de.lenneflow.orchestrationservice.helpercomponents.QueueListenerTest","","de.lenneflow.orchestrationservice.helpercomponents.QueueListenerTest","","queueListener_processesQueueElement()",""
"passed","Mon Dec 30 01:52:29 GMT 2024","Mon Dec 30 01:52:29 GMT 2024","2","","de.lenneflow.functionservice.controller.PingControllerTest","","de.lenneflow.functionservice.controller.PingControllerTest","","checkFeignService_shouldReturnFeignClientResponse()",""
"passed","Mon Dec 30 01:52:29 GMT 2024","Mon Dec 30 01:52:29 GMT 2024","2","","de.lenneflow.functionservice.util.ObjectMapperTest","","de.lenneflow.functionservice.util.ObjectMapperTest","","mapToFunction_shouldHandleNullFields()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","19","","de.lenneflow.workflowservice.util.ValidatorTest","","de.lenneflow.workflowservice.util.ValidatorTest","","validateWorkflowStep_shouldThrowExceptionWhenUidIsNull()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","2","","de.lenneflow.workflowservice.util.ObjectMapperTest","","de.lenneflow.workflowservice.util.ObjectMapperTest","","mapToWorkflowStep_shouldMapWhileWorkflowStepWithNullFields()",""
"passed","Mon Dec 30 01:52:21 GMT 2024","Mon Dec 30 01:52:21 GMT 2024","18","","de.lenneflow.orchestrationservice.controller.PingControllerTest","","de.lenneflow.orchestrationservice.controller.PingControllerTest","","checkFeign_shouldThrowExceptionOnRestTemplateError()",""
"passed","Mon Dec 30 01:52:29 GMT 2024","Mon Dec 30 01:52:29 GMT 2024","2","","de.lenneflow.functionservice.feignclients.WorkerServiceClientTest","","de.lenneflow.functionservice.feignclients.WorkerServiceClientTest","","getKubernetesClusterList_shouldReturnListOfClusters()",""
"passed","Mon Dec 30 01:52:25 GMT 2024","Mon Dec 30 01:52:25 GMT 2024","6","","de.lenneflow.orchestrationservice.utils.ExpressionEvaluatorTests","","de.lenneflow.orchestrationservice.utils.ExpressionEvaluatorTests","","evaluateStringExpression_withValidExpression_returnsString()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","7","","de.lenneflow.workflowservice.repository.WorkflowRepositoryTest","","de.lenneflow.workflowservice.repository.WorkflowRepositoryTest","","findByUid_shouldReturnNullWhenNotFound()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","6","","de.lenneflow.orchestrationservice.helpercomponents.QueueControllerTest","","de.lenneflow.orchestrationservice.helpercomponents.QueueControllerTest","","publishRunStateChange_logsErrorOnException()",""
"passed","Mon Dec 30 01:52:27 GMT 2024","Mon Dec 30 01:52:27 GMT 2024","5","","de.lenneflow.functionservice.controller.FunctionControllerTest","","de.lenneflow.functionservice.controller.FunctionControllerTest","","getJsonSchemaList_shouldReturnListOfJsonSchemas()",""
"passed","Mon Dec 30 01:52:29 GMT 2024","Mon Dec 30 01:52:29 GMT 2024","1","","de.lenneflow.functionservice.util.ObjectMapperTest","","de.lenneflow.functionservice.util.ObjectMapperTest","","mapToJsonSchema_shouldMapAllFieldsCorrectly()",""
"passed","Mon Dec 30 01:52:31 GMT 2024","Mon Dec 30 01:52:31 GMT 2024","1","","de.lenneflow.workerservice.util.ValidatorTest","","de.lenneflow.workerservice.util.ValidatorTest","","validateThatUnmanaged_shouldThrowExceptionWhenClusterIsManaged()",""
"passed","Mon Dec 30 01:52:22 GMT 2024","Mon Dec 30 01:52:22 GMT 2024","11","","de.lenneflow.orchestrationservice.helpercomponents.InstanceControllerTest","","de.lenneflow.orchestrationservice.helpercomponents.InstanceControllerTest","","setEndTime_setsEndTimeForWorkflowInstance()",""
"passed","Mon Dec 30 01:52:24 GMT 2024","Mon Dec 30 01:52:24 GMT 2024","3","","de.lenneflow.orchestrationservice.repository.WorkflowStepInstanceRepositoryTest","","de.lenneflow.orchestrationservice.repository.WorkflowStepInstanceRepositoryTest","","findByUid_returnsNull_whenUidIsNull()",""
"passed","Mon Dec 30 01:52:31 GMT 2024","Mon Dec 30 01:52:31 GMT 2024","3","","de.lenneflow.workerservice.controller.WorkerControllerTest","","de.lenneflow.workerservice.controller.WorkerControllerTest","","createCloudClusterCredential_shouldCreateCredential()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","4","","de.lenneflow.workflowservice.repository.WorkflowStepRepositoryTest","","de.lenneflow.workflowservice.repository.WorkflowStepRepositoryTest","","findByWorkflowName_shouldReturnEmptyListWhenNoneFound()",""
"passed","Mon Dec 30 01:52:30 GMT 2024","Mon Dec 30 01:52:30 GMT 2024","6","","de.lenneflow.functionservice.util.YamlEditorTest","","de.lenneflow.functionservice.util.YamlEditorTest","","createKubernetesServiceResource_shouldCreateServiceWithCorrectValues()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","1","","de.lenneflow.workflowservice.util.ObjectMapperTest","","de.lenneflow.workflowservice.util.ObjectMapperTest","","mapToWorkflow_shouldMapWorkflowDTOToWorkflow()",""
"passed","Mon Dec 30 01:52:29 GMT 2024","Mon Dec 30 01:52:29 GMT 2024","2","","de.lenneflow.functionservice.feignclients.WorkerServiceClientTest","","de.lenneflow.functionservice.feignclients.WorkerServiceClientTest","","getK8sConnectionToken_shouldReturnAccessToken()",""
"passed","Mon Dec 30 01:52:24 GMT 2024","Mon Dec 30 01:52:24 GMT 2024","10","","de.lenneflow.orchestrationservice.helpercomponents.QueueListenerTest","","de.lenneflow.orchestrationservice.helpercomponents.QueueListenerTest","","resultQueueListener_processesResultQueueElement()",""
"passed","Mon Dec 30 01:52:30 GMT 2024","Mon Dec 30 01:52:30 GMT 2024","5","","de.lenneflow.functionservice.util.YamlEditorTest","","de.lenneflow.functionservice.util.YamlEditorTest","","createKubernetesClusterRoleBindingResource_shouldCreateClusterRoleBindingWithCorrectValues()",""
"passed","Mon Dec 30 01:52:30 GMT 2024","Mon Dec 30 01:52:30 GMT 2024","9","","de.lenneflow.functionservice.util.YamlEditorTest","","de.lenneflow.functionservice.util.YamlEditorTest","","createKubernetesServiceAccountResource_shouldCreateServiceAccountWithCorrectValues()",""
"passed","Mon Dec 30 01:52:16 GMT 2024","Mon Dec 30 01:52:16 GMT 2024","24","","de.lenneflow.workflowservice.controller.WorkflowControllerTest","","de.lenneflow.workflowservice.controller.WorkflowControllerTest","","addNewWorkflow_shouldCreateAndReturnWorkflow()",""
"passed","Mon Dec 30 01:52:15 GMT 2024","Mon Dec 30 01:52:19 GMT 2024","4804","","de.lenneflow.orchestrationservice.controller.OrchestrationControllerTest","","de.lenneflow.orchestrationservice.controller.OrchestrationControllerTest","","startWorkflowGet2_shouldThrowExceptionWhenWorkflowNotFound()",""
"passed","Mon Dec 30 01:52:22 GMT 2024","Mon Dec 30 01:52:22 GMT 2024","19","","de.lenneflow.orchestrationservice.feignclients.WorkflowServiceClientTest","","de.lenneflow.orchestrationservice.feignclients.WorkflowServiceClientTest","","getStepListByWorkflowName_shouldReturnStepList()",""
"passed","Mon Dec 30 01:52:21 GMT 2024","Mon Dec 30 01:52:21 GMT 2024","22","","de.lenneflow.workflowservice.controller.WorkflowStepControllerTest","","de.lenneflow.workflowservice.controller.WorkflowStepControllerTest","","getStepByNameAndWorkflowId_shouldReturnNullWhenNotFound()",""
"passed","Mon Dec 30 01:52:31 GMT 2024","Mon Dec 30 01:52:31 GMT 2024","2","","de.lenneflow.workerservice.controller.WorkerControllerTest","","de.lenneflow.workerservice.controller.WorkerControllerTest","","updateWorker_shouldUpdateCluster()",""
"passed","Mon Dec 30 01:52:30 GMT 2024","Mon Dec 30 01:52:30 GMT 2024","33","","de.lenneflow.functionservice.util.YamlEditorTest","","de.lenneflow.functionservice.util.YamlEditorTest","","createKubernetesIngressResource_shouldCreateIngressWithCorrectValues()",""
"passed","Mon Dec 30 01:52:31 GMT 2024","Mon Dec 30 01:52:31 GMT 2024","0","","de.lenneflow.workerservice.repository.AccessTokenRepositoryTest","","de.lenneflow.workerservice.repository.AccessTokenRepositoryTest","","findByUid_shouldReturnNullWhenUidDoesNotExist()",""
"passed","Mon Dec 30 01:52:23 GMT 2024","Mon Dec 30 01:52:23 GMT 2024","43","","de.lenneflow.workflowservice.util.ValidatorTest","","de.lenneflow.workflowservice.util.ValidatorTest","","validateWorkflowStep_shouldThrowExceptionWhenExecutionOrderIsZero()",""
"passed","Mon Dec 30 01:52:31 GMT 2024","Mon Dec 30 01:52:31 GMT 2024","0","","de.lenneflow.workerservice.util.ObjectMapperTest","","de.lenneflow.workerservice.util.ObjectMapperTest","","mapToKubernetesCluster_shouldMapLocalClusterDTOToKubernetesCluster()",""
"passed","Mon Dec 30 01:52:21 GMT 2024","Mon Dec 30 01:52:21 GMT 2024","4","","de.lenneflow.workflowservice.controller.WorkflowStepControllerTest","","de.lenneflow.workflowservice.controller.WorkflowStepControllerTest","","updateSwitchWorkflowStep_shouldUpdateAndReturnWorkflowStep()",""
"passed","Mon Dec 30 01:52:21 GMT 2024","Mon Dec 30 01:52:21 GMT 2024","12","","de.lenneflow.orchestrationservice.controller.PingControllerTest","","de.lenneflow.orchestrationservice.controller.PingControllerTest","","checkService_shouldReturnWelcomeMessage()",""
